$GPGGA,160546.00,4825.075378,N,00428.360216,W,1,11,0.8,97.492,M,51.640,M,,*4A
$GPGGA,160547.00,4825.075377,N,00428.360215,W,1,11,0.8,97.493,M,51.640,M,,*46
$GPGGA,160548.00,4825.075378,N,00428.360215,W,1,11,0.8,97.497,M,51.640,M,,*42
$GPGGA,160549.00,4825.075377,N,00428.360214,W,1,11,0.8,97.500,M,51.640,M,,*42
$GPGGA,160550.00,4825.075377,N,00428.360213,W,1,11,0.8,97.497,M,51.640,M,,*42
$GPGGA,160551.00,4825.075377,N,00428.360213,W,1,11,0.8,97.500,M,51.640,M,,*4C
$GPGGA,160552.00,4825.075376,N,00428.360213,W,1,11,0.8,97.504,M,51.640,M,,*4A
$GPGGA,160553.00,4825.075375,N,00428.360212,W,1,11,0.8,97.506,M,51.640,M,,*4B
$GPGGA,160554.00,4825.075374,N,00428.360212,W,1,11,0.8,97.506,M,51.640,M,,*4D
$GPGGA,160555.00,4825.075374,N,00428.360211,W,1,11,0.8,97.507,M,51.640,M,,*4E
$GPGGA,160556.00,4825.075372,N,00428.360211,W,1,11,0.8,97.506,M,51.640,M,,*4A
$GPGGA,160557.00,4825.075371,N,00428.360210,W,1,11,0.8,97.513,M,51.640,M,,*4D
$GPGGA,160558.00,4825.075371,N,00428.360209,W,1,11,0.8,97.512,M,51.640,M,,*4B
$GPGGA,160559.00,4825.075370,N,00428.360208,W,1,11,0.8,97.514,M,51.640,M,,*4C
$GPGGA,160600.00,4825.075369,N,00428.360207,W,1,11,0.8,97.515,M,51.640,M,,*45
$GPGGA,160601.00,4825.075368,N,00428.360206,W,1,11,0.8,97.521,M,51.640,M,,*43
$GPGGA,160602.00,4825.075367,N,00428.360205,W,1,11,0.8,97.524,M,51.640,M,,*49
$GPGGA,160603.00,4825.075367,N,00428.360205,W,1,11,0.8,97.525,M,51.640,M,,*49
$GPGGA,160604.00,4825.075366,N,00428.360204,W,1,11,0.8,97.527,M,51.640,M,,*4C
$GPGGA,160605.00,4825.075365,N,00428.360204,W,1,11,0.8,97.528,M,51.640,M,,*41
$GPGGA,160606.00,4825.075363,N,00428.360203,W,1,11,0.8,97.533,M,51.640,M,,*49
$GPGGA,160607.00,4825.075362,N,00428.360203,W,1,11,0.8,97.536,M,51.640,M,,*4C
$GPGGA,160608.00,4825.075361,N,00428.360201,W,1,11,0.8,97.539,M,51.640,M,,*4D
$GPGGA,160609.00,4825.075361,N,00428.360201,W,1,11,0.8,97.541,M,51.640,M,,*43
$GPGGA,160610.00,4825.075361,N,00428.360200,W,1,11,0.8,97.543,M,51.640,M,,*48
$GPGGA,160611.00,4825.075360,N,00428.360200,W,1,11,0.8,97.543,M,51.640,M,,*48
$GPGGA,160612.00,4825.075360,N,00428.360200,W,1,11,0.8,97.544,M,51.640,M,,*4C
$GPGGA,160613.00,4825.075359,N,00428.360200,W,1,11,0.8,97.547,M,51.640,M,,*44
$GPGGA,160614.00,4825.075360,N,00428.360200,W,1,11,0.8,97.547,M,51.640,M,,*49
$GPGGA,160615.00,4825.075359,N,00428.360201,W,1,11,0.8,97.547,M,51.640,M,,*43
$GPGGA,160616.00,4825.075359,N,00428.360200,W,1,11,0.8,97.551,M,51.640,M,,*46
$GPGGA,160617.00,4825.075358,N,00428.360200,W,1,11,0.8,97.551,M,51.640,M,,*46
$GPGGA,160618.00,4825.075357,N,00428.360201,W,1,11,0.8,97.549,M,51.640,M,,*4E
$GPGGA,160619.00,4825.075357,N,00428.360200,W,1,11,0.8,97.554,M,51.640,M,,*42
$GPGGA,160620.00,4825.075357,N,00428.360199,W,1,11,0.8,97.556,M,51.640,M,,*49
$GPGGA,160621.00,4825.075356,N,00428.360200,W,1,11,0.8,97.556,M,51.640,M,,*4A
$GPGGA,160622.00,4825.075355,N,00428.360198,W,1,11,0.8,97.558,M,51.640,M,,*46
$GPGGA,160623.00,4825.075354,N,00428.360197,W,1,11,0.8,97.561,M,51.640,M,,*43
$GPGGA,160624.00,4825.075354,N,00428.360197,W,1,11,0.8,97.565,M,51.640,M,,*40
$GPGGA,160625.00,4825.075353,N,00428.360195,W,1,11,0.8,97.565,M,51.640,M,,*44
$GPGGA,160626.00,4825.075352,N,00428.360194,W,1,11,0.8,97.567,M,51.640,M,,*45
$GPGGA,160627.00,4825.075353,N,00428.360194,W,1,11,0.8,97.568,M,51.640,M,,*4A
$GPGGA,160628.00,4825.075351,N,00428.360194,W,1,11,0.8,97.569,M,51.640,M,,*46
$GPGGA,160629.00,4825.075350,N,00428.360193,W,1,11,0.8,97.571,M,51.640,M,,*48
$GPGGA,160630.00,4825.075350,N,00428.360193,W,1,11,0.8,97.572,M,51.640,M,,*43
$GPGGA,160631.00,4825.075351,N,00428.360194,W,1,11,0.8,97.575,M,51.640,M,,*43
$GPGGA,160632.00,4825.075349,N,00428.360193,W,1,11,0.8,97.575,M,51.640,M,,*4E
$GPGGA,160633.00,4825.075347,N,00428.360193,W,1,11,0.8,97.575,M,51.640,M,,*41
$GPGGA,160634.00,4825.075348,N,00428.360194,W,1,11,0.8,97.578,M,51.640,M,,*43
$GPGGA,160635.00,4825.075347,N,00428.360194,W,1,11,0.8,97.578,M,51.640,M,,*4D
$GPGGA,160636.00,4825.075348,N,00428.360193,W,1,11,0.8,97.580,M,51.640,M,,*41
$GPGGA,160637.00,4825.075347,N,00428.360194,W,1,11,0.8,97.580,M,51.640,M,,*48
